INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jepywf', '女', '0000000000', 'zy', '08012004', '04-07-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Sgpghzg', '女', '0000007666', 'jd', '08012021', '03-31-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Gscjatx', '女', '0000007667', 'yh', '08012007', '12-12-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Bqavkuz', '女', '0000007668', 'yh', '08012021', '08-08-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nykxjgk', '男', '0000007669', 'jd', '08012007', '08-17-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Mpfulatn', '男', '0000007670', 'jx', '08012007', '10-05-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Sjpgiwse', '女', '0000007671', 'zd', '08012017', '02-18-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Yaksz', '男', '0000007672', 'zd', '08012021', '09-02-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Mnnx', '男', '0000007673', 'jx', '08012014', '05-07-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jhpyqcf', '男', '0000007674', 'jd', '08012008', '11-14-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ypgregp', '女', '0000007675', 'yh', '08012018', '02-12-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Svexqyun', '男', '0000007676', 'jd', '08012005', '09-15-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Lfyu', '男', '0000007677', 'gl', '08012017', '06-30-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jhlj', '男', '0000007678', 'jd', '08012009', '06-24-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Milwwbgx', '男', '0000007679', 'zd', '08012015', '04-17-1989');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nxfojn', '男', '0000007680', 'jd', '08012006', '05-25-1984');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Wsmpqpdn', '女', '0000007681', 'zy', '08012006', '03-14-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Dllgx', '女', '0000007682', 'gl', '08012007', '12-19-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jsvemqx', '女', '0000007683', 'gl', '08012013', '05-17-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Mqwmypen', '女', '0000007684', 'jx', '08012007', '05-02-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Wzfu', '女', '0000007685', 'js', '08012012', '10-16-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Antd', '男', '0000007686', 'jx', '08012013', '04-18-1995');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Wqhmdwx', '女', '0000007687', 'js', '08012015', '09-24-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Edtmgzx', '女', '0000007688', 'jd', '08012004', '05-09-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rmxcewnx', '女', '0000007689', 'yh', '08012002', '01-15-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jgxuv', '女', '0000007690', 'js', '08012019', '04-02-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Kwky', '女', '0000007691', 'js', '08012003', '07-02-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Pmhwu', '男', '0000007692', 'zy', '08012013', '10-29-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Bhphnfn', '女', '0000007693', 'js', '08012004', '09-22-1989');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qwrpfdac', '男', '0000007694', 'jx', '08012017', '01-21-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qzvomuvf', '男', '0000007695', 'zy', '08012020', '09-01-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Tnrlutw', '男', '0000007696', 'zy', '08012001', '06-01-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Fwuzg', '女', '0000007697', 'yh', '08012016', '06-19-1984');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nesfmk', '男', '0000007698', 'jd', '08012014', '05-16-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Xanqv', '男', '0000007699', 'jx', '08012006', '03-01-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Uesuvkp', NULL, '0000007700', 'yh', '08012009', '10-15-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qkxflq', '女', '0000007701', 'yh', '08012021', '05-30-1989');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Lczcf', '女', '0000007702', 'zd', '08012011', '11-13-1989');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ttgwpuo', '男', '0000007703', 'jd', '08012010', '10-14-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Basg', '男', '0000007704', 'zy', '08012014', '01-11-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Drqxkfwp', '男', '0000007705', 'jx', '08012012', '02-08-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Soxohc', '女', '0000007706', 'jd', '08012016', '01-21-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Hjwgqtl', '女', '0000007707', 'gl', '08012023', '07-14-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ezefnr', '男', '0000007708', 'zd', '08012019', '09-06-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Cxibqb', '男', '0000007709', 'js', '08012001', '01-18-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Gqryc', '女', '0000007710', 'js', '08012005', '09-04-2000');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nstnrl', '女', '0000007711', 'jx', '08012019', '01-14-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Bykbaa', '女', '0000007712', 'yh', '08012019', '02-13-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Giglswr', '男', '0000007713', 'gl', '08012009', '12-13-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Vluwr', '男', '0000007714', 'zd', '08012019', '09-21-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Hturbk', '女', '0000007715', 'jd', '08012004', '09-21-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Mhynr', '男', '0000007716', 'jd', '08012018', '04-14-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qfahiaqs', '女', '0000007717', 'js', '08012021', '03-25-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Zegmwvi', '女', '0000007718', 'jx', '08012016', '04-06-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jhhdydik', '男', '0000007719', 'gl', '08012015', '01-20-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Kmilr', '男', '0000007720', 'jx', '08012022', '05-04-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Uxfldtu', '女', '0000007721', 'zd', '08012014', '09-08-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Yviraam', '男', '0000007722', 'gl', '08012002', '10-03-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Gededlgn', '男', '0000007723', 'jd', '08012004', '11-22-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qkhofd', '男', '0000007724', 'js', '08012013', '08-10-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Hhjqwomf', '男', '0000007725', 'zy', '08012013', '09-01-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Auisqcw', '男', '0000007726', 'gl', '08012009', '01-14-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Xpaatl', '男', '0000007727', 'jx', '08012012', '09-24-1995');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Zqoymn', '女', '0000007728', 'yh', '08012007', '07-25-1984');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jcrouf', '女', '0000007729', 'js', '08012002', '07-08-1984');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Svgos', '女', '0000007730', 'zy', '08012020', '01-06-2000');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Pqoup', '男', '0000007731', 'zd', '08012005', '06-12-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jwfjjzz', '男', '0000007732', 'jx', '08012002', '06-03-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Npcz', '男', '0000007733', 'gl', '08012001', '07-11-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Lfud', '女', '0000007734', 'jd', '08012008', '11-27-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Tpaiwgpu', '女', '0000007735', 'yh', '08012011', '06-19-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Cpurcisq', '女', '0000007736', 'gl', '08012001', '03-02-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Knbba', '女', '0000007737', 'jd', '08012020', '09-04-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Wmgqxpkd', '男', '0000007738', 'gl', '08012017', '07-17-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ejnps', '女', '0000007739', 'zd', '08012019', '04-19-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Vwufvdd', NULL, '0000007740', 'jd', '08012013', '09-24-1995');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jcqeiahw', '男', '0000007741', 'gl', '08012012', '01-24-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Bvoruxam', '男', '0000007742', 'js', '08012009', '08-01-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Kumgsfvb', '男', '0000007743', 'js', '08012017', '01-09-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Trej', '男', '0000007744', 'jd', '08012018', '06-03-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Tmdthg', '男', '0000007745', 'gl', '08012002', '08-11-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rbdscs', '男', '0000007746', 'yh', '08012012', '04-26-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Wyzwuco', '男', '0000007747', 'zy', '08012010', '08-09-1995');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Egjdnfog', '男', '0000007748', 'zy', '08012018', '08-16-2000');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Fwpyytgk', '男', '0000007749', 'zy', '08012015', '06-04-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Axqw', '男', '0000007750', 'gl', '08012021', '10-12-1989');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Kuch', '女', '0000007751', 'jx', '08012013', '08-16-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Brpqwlka', '男', '0000007752', 'zd', '08012007', '10-31-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Dbmwn', '男', '0000007753', 'yh', '08012015', '04-01-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Cnqtayen', '男', '0000007754', 'zy', '08012008', '01-25-1995');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Iongi', '男', '0000007755', 'js', '08012020', '11-05-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Xqkab', '女', '0000007756', 'zd', '08012006', '08-12-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ynwzzgl', '男', '0000007757', 'jd', '08012010', '05-22-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Gjxfpy', '女', '0000007758', 'zd', '08012000', '03-02-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Vezu', '女', '0000007759', 'gl', '08012013', '09-06-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Pfhyt', '男', '0000007760', 'jx', '08012017', '03-21-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Urxqp', '女', '0000007761', 'jx', '08012013', '12-07-1984');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jqkpf', '女', '0000007762', 'jd', '08012002', '11-19-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Xtdnudc', '男', '0000007763', 'zy', '08012007', '09-20-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Oywzpesd', '女', '0000007764', 'gl', '08012020', '04-15-1984');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Wimglgv', '男', '0000007765', 'js', '08012015', '07-10-2000');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Pnecqjs', '女', '0000007766', 'zd', '08012000', '10-29-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Cpmcx', '女', '0000007767', 'yh', '08012009', '02-24-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Gzxqt', '女', '0000007768', 'jd', '08012012', '07-09-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Oixrlhvn', '男', '0000007769', 'js', '08012007', '02-16-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Kkjgx', '女', '0000007770', 'jx', '08012001', '08-20-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Plhv', '男', '0000007771', 'zd', '08012006', '02-22-1984');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Silhs', '女', '0000007772', 'jd', '08012021', '01-23-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Gkwjq', '女', '0000007773', 'yh', '08012003', '06-02-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Uevjttde', '男', '0000007774', 'jd', '08012006', '06-30-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Owcbzgc', '女', '0000007775', 'js', '08012018', '10-09-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rqov', '男', '0000007776', 'jd', '08012010', '06-18-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Oteukxfy', '女', '0000007777', 'js', '08012010', '07-23-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Wzujgt', '男', '0000007778', 'zd', '08012005', '04-11-1989');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Lccxblcf', '女', '0000007779', 'gl', '08012023', '12-01-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qgkoooph', '女', '0000007780', 'jd', '08012016', '08-21-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ppkltk', '男', '0000007781', 'js', '08012010', '12-31-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Eicjzwzb', '男', '0000007782', 'jx', '08012018', '11-02-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Kiyhutvm', '女', '0000007783', 'zd', '08012005', '04-07-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Telfy', '男', '0000007784', 'jd', '08012014', '04-20-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Xbtgb', '女', '0000007785', 'gl', '08012015', '07-13-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Uzdtbrkm', '男', '0000007786', 'zd', '08012018', '12-21-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qyuum', '男', '0000007787', 'zd', '08012022', '08-16-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Vvqzdjm', '男', '0000007788', 'yh', '08012021', '11-01-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Zhzpfxw', '男', '0000007789', 'yh', '08012007', '02-28-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ywyi', '男', '0000007790', 'zd', '08012007', '04-30-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Cekw', '女', '0000007791', 'zd', '08012018', '11-22-1989');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Hshov', '男', '0000007792', 'zy', '08012005', '01-07-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jflv', '女', '0000007793', 'jx', '08012006', '11-27-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Xrnyojq', '女', '0000007794', 'yh', '08012007', '10-27-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Oknbffuc', '女', '0000007795', 'jd', '08012008', '09-20-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Lkijk', '女', '0000007796', 'gl', '08012010', '09-19-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qkho', '男', '0000007797', 'yh', '08012007', '10-29-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Lsji', '男', '0000007798', 'zy', '08012016', '09-14-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Xzit', '女', '0000007799', 'js', '08012000', '01-23-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nirfv', '女', '0000007800', 'js', '08012004', '01-10-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Zcgrch', '男', '0000007801', 'jx', '08012008', '04-07-1989');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Wjmrqyd', '男', '0000007802', 'zy', '08012022', '08-03-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Swvyclkl', '女', '0000007803', 'yh', '08012020', '10-23-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Zozaaofy', '男', '0000007804', 'gl', '08012019', '12-29-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rthnkqus', '男', '0000007805', 'gl', '08012010', '08-15-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Bupphsr', '男', '0000007806', 'zy', '08012018', '08-07-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Tkrekqb', '女', '0000007807', 'jd', '08012022', '11-21-1994');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Lcyksxme', '男', '0000007808', 'yh', '08012004', '03-26-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Dwrsh', '女', '0000007809', 'zd', '08012014', '02-02-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Yrrsf', '男', '0000007810', 'gl', '08012004', '03-24-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Tvabt', '女', '0000007811', 'zd', '08012001', '08-31-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Izegvmh', '女', '0000007812', 'jx', '08012015', '09-10-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Apuuxb', '女', '0000007813', 'zy', '08012016', '10-08-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qnyao', '女', '0000007814', 'js', '08012009', '08-31-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qbjjji', '女', '0000007815', 'jd', '08012010', '01-15-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nrcubhb', '女', '0000007816', 'yh', '08012004', '06-13-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Pdqsimre', '男', '0000007817', 'zd', '08012019', '05-15-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Poqpgm', '女', '0000007818', 'yh', '08012022', '04-14-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ugdxmhna', '男', '0000007819', 'jd', '08012020', '10-09-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rujhi', '女', '0000007820', 'js', '08012022', '04-13-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Fzkqbbwz', '女', '0000007821', 'yh', '08012023', '12-27-1995');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qoqpsoac', '男', '0000007822', 'js', '08012005', '08-03-1983');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qjhkc', '女', '0000007823', 'jx', '08012016', '05-31-1990');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Tadmexo', '女', '0000007824', 'jd', '08012001', '02-28-1998');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Fljifo', '男', '0000007825', 'jd', '08012021', '03-22-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Mvcwroz', '男', '0000007826', 'zd', '08012012', '11-29-1988');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Zqiqhfyd', '男', '0000007827', 'gl', '08012013', '01-12-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Jfklcv', '男', '0000007828', 'js', '08012023', '08-24-1989');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nmahqhn', '男', '0000007829', 'zd', '08012004', '12-29-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Hmkrxfi', '男', '0000007830', 'yh', '08012002', '01-16-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Cubtcwx', '男', '0000007831', 'yh', '08012020', '12-11-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Mqdrlkh', '女', '0000007832', 'yh', '08012021', '05-11-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Hgwag', '男', '0000007833', 'js', '08012017', '10-22-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Hlkdrsaq', '女', '0000007834', 'gl', '08012013', '05-19-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Puwpze', '女', '0000007835', 'zy', '08012010', '11-10-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Pfwzbls', '男', '0000007836', 'jd', '08012021', '02-27-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nksot', '女', '0000007837', 'zd', '08012006', '10-08-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Tzfy', '男', '0000007838', 'zd', '08012019', '03-04-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nghwuhrm', '女', '0000007839', 'js', '08012019', '02-16-1981');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Vovyw', '女', '0000007840', 'yh', '08012005', '03-13-1993');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Oucdbxv', '男', '0000007841', 'yh', '08012019', '11-03-1982');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nbai', '女', '0000007842', 'zd', '08012016', '01-18-1999');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Iywzl', '男', '0000007843', 'gl', '08012020', '06-13-1989');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Btwsfrt', '女', '0000007844', 'zd', '08012004', '12-26-1996');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nrpon', '女', '0000007845', 'js', '08012001', '10-10-2000');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ewprhkya', '女', '0000007846', 'js', '08012005', '01-08-1985');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Imnwna', '男', '0000007847', 'jx', '08012015', '07-14-2000');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Qrnxzvgp', '女', '0000007848', 'js', '08012009', '07-24-1997');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Rkvjrp', '男', '0000007849', 'jd', '08012015', '06-04-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Yckdfctl', '男', '0000007850', 'gl', '08012005', '08-04-1991');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Pxbihc', '男', '0000007851', 'jx', '08012023', '05-04-1987');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ubiwc', '男', '0000007852', 'zd', '08012007', '12-27-1980');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Nbirak', '男', '0000007853', 'yh', '08012004', '12-26-2000');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Kcmn', NULL, '0000007854', 'jd', '08012019', '01-05-1995');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Ivvnnjm', '男', '0000007855', 'gl', '08012013', '05-04-1986');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Zeyoysls', '男', '0000007856', 'js', '08012002', '02-10-1992');
INSERT INTO xs (xm, xb, xh, ydh, bj, chrq) VALUES ('Utrmwj', '男', '0000007857', 'jx', '08012012', '04-24-1994');
